input_doc	distance	class	class_match	keyword_match	ref_match
epidemiology	0.3359671805498575	ecology	0	0	0
epidemiology	0.33736922533844493	evolutionary biology	0	2	0
epidemiology	0.3375773697998181	evolutionary biology	0	0	0
epidemiology	0.3382535493172779	ecology	0	0	0
epidemiology	0.3385968892120935	evolutionary biology	0	0	0
epidemiology	0.33877838270552574	physiology	0	0	0
epidemiology	0.33885651758768687	evolutionary biology	0	0	0
epidemiology	0.34020114659056	developmental biology	0	0	0
epidemiology	0.3402254405654569	evolutionary biology	0	0	0
epidemiology	0.3402502033545418	bioinformatics	0	0	0
epidemiology	0.3415774604589984	evolutionary biology	0	0	0
epidemiology	0.342000030390182	evolutionary biology	0	0	0
epidemiology	0.34267381924056073	evolutionary biology	0	0	0
epidemiology	0.34301512654705724	ecology	0	0	0
epidemiology	0.343695573455959	evolutionary biology	0	0	0
epidemiology	0.34487474674872076	evolutionary biology	0	0	0
epidemiology	0.34559057436536733	ecology	0	0	0
epidemiology	0.3456801215578147	evolutionary biology	0	0	0
epidemiology	0.3468625677424624	evolutionary biology	0	0	0
epidemiology	0.3470228668572507	evolutionary biology	0	0	0
epidemiology	0.3474360624635292	zoology	0	0	0
epidemiology	0.34913052875729433	evolutionary biology	0	0	0
epidemiology	0.3500941864377478	evolutionary biology	0	0	0
epidemiology	0.3502479153660367	evolutionary biology	0	0	0
epidemiology	0.3505276224639464	ecology	0	1	0
epidemiology	0.3507571698484252	evolutionary biology	0	0	0
epidemiology	0.35082538310098443	ecology	0	0	0
epidemiology	0.35125733276318194	ecology	0	0	0
epidemiology	0.35131942301667274	evolutionary biology	0	0	0
epidemiology	0.3514033889464111	evolutionary biology	0	0	0
epidemiology	0.35145670689266906	epidemiology	1	0	0
epidemiology	0.35167674810632665	ecology	0	0	0
epidemiology	0.35188169327876795	evolutionary biology	0	0	0
epidemiology	0.35244581336573066	evolutionary biology	0	0	0
epidemiology	0.35248386023799694	bioinformatics	0	0	0
epidemiology	0.3526408542469671	evolutionary biology	0	0	0
epidemiology	0.35274813566750496	evolutionary biology	0	0	0
epidemiology	0.35296128860571174	ecology	0	0	0
epidemiology	0.35348334278494564	evolutionary biology	0	0	0
epidemiology	0.3534872327785702	evolutionary biology	0	1	0
epidemiology	0.35365344365320495	molecular biology	0	0	0
epidemiology	0.3536843306898493	ecology	0	0	0
epidemiology	0.3561685562918987	evolutionary biology	0	0	0
epidemiology	0.3569421720113113	evolutionary biology	0	0	0
epidemiology	0.3576387356457481	animal behavior and cognition	0	0	0
epidemiology	0.3577331311232699	evolutionary biology	0	0	0
epidemiology	0.357776090626979	evolutionary biology	0	0	0
epidemiology	0.35839437925320095	ecology	0	0	0
epidemiology	0.3591368739719234	evolutionary biology	0	0	0
epidemiology	0.35918946972625054	evolutionary biology	0	0	0
epidemiology	0.35926964810304973	ecology	0	0	0
epidemiology	0.35928117728146547	evolutionary biology	0	0	0
epidemiology	0.359286794656298	genetics	0	0	0
epidemiology	0.3593884154139334	evolutionary biology	0	0	0
epidemiology	0.35945976171192484	genetics	0	0	0
epidemiology	0.3597566609587587	evolutionary biology	0	0	0
epidemiology	0.3600528645773703	evolutionary biology	0	0	0
epidemiology	0.3600612402403195	evolutionary biology	0	0	0
epidemiology	0.3602865278714772	evolutionary biology	0	0	0
epidemiology	0.3604353559376262	evolutionary biology	0	0	0
epidemiology	0.3610156930207532	evolutionary biology	0	0	0
epidemiology	0.3615084609850988	evolutionary biology	0	0	0
epidemiology	0.36204013027114323	evolutionary biology	0	0	0
epidemiology	0.3622674935240965	evolutionary biology	0	0	0
epidemiology	0.36245501513614387	evolutionary biology	0	0	0
epidemiology	0.362866577351589	ecology	0	0	0
epidemiology	0.36322501320673983	evolutionary biology	0	0	0
epidemiology	0.36332049169044345	evolutionary biology	0	0	0
epidemiology	0.36384869842658274	epidemiology	1	0	0
epidemiology	0.36419291465072634	evolutionary biology	0	0	0
epidemiology	0.3643141821582848	paleontology	0	0	0
epidemiology	0.36441932231276597	evolutionary biology	0	0	0
epidemiology	0.3649247564072935	evolutionary biology	0	0	0
epidemiology	0.36501257707929224	ecology	0	0	0
epidemiology	0.3651150227362516	neuroscience	0	0	0
epidemiology	0.36536442500365196	evolutionary biology	0	0	0
epidemiology	0.365384788537488	evolutionary biology	0	0	0
epidemiology	0.36550852307352544	evolutionary biology	0	0	0
epidemiology	0.3657012070487675	genetics	0	0	0
epidemiology	0.3659307170046566	ecology	0	1	0
epidemiology	0.3661293523529632	ecology	0	0	0
epidemiology	0.3662495089090133	ecology	0	0	0
